"Max Conc","Exp Time","Temp","Cell Viab","Adj Cell Viab","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","1","","","","","2","","","","","3","","","","","4","","","","","5","","","","","6","","","","","7","","","","","8","","","","","9","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Max Conc","Exp Time","Temp","Cell Viab","Adj Cell Viab","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d","","a","b","c","d"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"7","5","25.75","0.6653174263779","0.6653174263779","","0","300","0.5","2.5666666666667","","1","317","4.5","4.6333333333333","","3","350","4.5","4.7","","7","416","5","5.3","","3","980","7","8.1833333333333","","1","1127","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","5","25.75","0.68377797839473","0.68377797839473","","0","300","0.5","2.5666666666667","","1","317","4.5","4.6333333333333","","3","350","4.5","4.7","","7","416","5","5.3","","3","980","7","8.1833333333333","","1","1127","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","5","25.75","0.64589222086419","0.64589222086419","","0","300","0.5","2.5666666666667","","1","317","4.5","4.6333333333333","","3","350","4.5","4.7","","7","416","5","5.3","","3","980","7","8.1833333333333","","1","1127","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","5","25.75","0.69275906672528","0.69275906672528","","0","300","0.5","2.5666666666667","","1","317","4.5","4.6333333333333","","3","350","4.5","4.7","","7","416","5","5.3","","3","980","7","8.1833333333333","","1","1127","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","5","25.75","0.7328221021837","0.7328221021837","","0","300","0.5","2.5666666666667","","1","317","4.5","4.6333333333333","","3","350","4.5","4.7","","7","416","5","5.3","","3","980","7","8.1833333333333","","1","1127","7","7.2","","0","1200","5","5.2","","0","300","5","5.15","","Media","Media","1440","1410"
"7","10","25.2","0.39452722206303","0.39452722206303","","0","300","0.5","2.5833333333333","","1","317","4.5","4.65","","3","350","4.5","4.6666666666667","","7","416","10","10.2","","3","980","7","7.9166666666667","","1","1127","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.35882762524751","0.35882762524751","","0","300","0.5","2.5833333333333","","1","317","4.5","4.65","","3","350","4.5","4.6666666666667","","7","416","10","10.2","","3","980","7","7.9166666666667","","1","1127","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.57787099894762","0.57787099894762","","0","300","0.5","2.5833333333333","","1","317","4.5","4.65","","3","350","4.5","4.6666666666667","","7","416","10","10.2","","3","980","7","7.9166666666667","","1","1127","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.40147234926756","0.40147234926756","","0","300","0.5","2.5833333333333","","1","317","4.5","4.65","","3","350","4.5","4.6666666666667","","7","416","10","10.2","","3","980","7","7.9166666666667","","1","1127","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.45856679485918","0.45856679485918","","0","300","0.5","2.5833333333333","","1","317","4.5","4.65","","3","350","4.5","4.6666666666667","","7","416","10","10.2","","3","980","7","7.9166666666667","","1","1127","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","10","25.2","0.42347670781587","0.42347670781587","","0","300","0.5","2.5833333333333","","1","317","4.5","4.65","","3","350","4.5","4.6666666666667","","7","416","10","10.2","","3","980","7","7.9166666666667","","1","1127","7","7.15","","0","1200","5","5.1666666666667","","0","300","5","5.15","","Media","Media","1440","1210"
"7","30","25.75","0.29884050715131","0.29884050715131","","0","300","0.5","3.0166666666667","","1","317","4.5","4.6333333333333","","3","350","4.5","4.65","","7","416","30","30.183333333333","","3","980","7","7.9166666666667","","1","1127","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","0.3156007934557","0.3156007934557","","0","300","0.5","3.0166666666667","","1","317","4.5","4.6333333333333","","3","350","4.5","4.65","","7","416","30","30.183333333333","","3","980","7","7.9166666666667","","1","1127","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","0.40217488220824","0.40217488220824","","0","300","0.5","3.0166666666667","","1","317","4.5","4.6333333333333","","3","350","4.5","4.65","","7","416","30","30.183333333333","","3","980","7","7.9166666666667","","1","1127","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","0.36360198023858","0.36360198023858","","0","300","0.5","3.0166666666667","","1","317","4.5","4.6333333333333","","3","350","4.5","4.65","","7","416","30","30.183333333333","","3","980","7","7.9166666666667","","1","1127","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","30","25.75","0.34398950826601","0.34398950826601","","0","300","0.5","3.0166666666667","","1","317","4.5","4.6333333333333","","3","350","4.5","4.65","","7","416","30","30.183333333333","","3","980","7","7.9166666666667","","1","1127","7","7.1666666666667","","0","1200","5","5.15","","0","300","5","5.1333333333333","","Media","Media","1440","1255"
"7","60","25.5","0.25572648389472","0.25572648389472","","0","300","0.5","2.6833333333333","","1","317","4.5","4.95","","3","350","4.5","4.6833333333333","","7","416","60","60.333333333333","","3","980","7","7.9833333333333","","1","1127","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.012377890116404","","","0","300","0.5","2.6833333333333","","1","317","4.5","4.95","","3","350","4.5","4.6833333333333","","7","416","60","60.333333333333","","3","980","7","7.9833333333333","","1","1127","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.22418508768892","0.22418508768892","","0","300","0.5","2.6833333333333","","1","317","4.5","4.95","","3","350","4.5","4.6833333333333","","7","416","60","60.333333333333","","3","980","7","7.9833333333333","","1","1127","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.24500357224883","0.24500357224883","","0","300","0.5","2.6833333333333","","1","317","4.5","4.95","","3","350","4.5","4.6833333333333","","7","416","60","60.333333333333","","3","980","7","7.9833333333333","","1","1127","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
"7","60","25.5","0.24020019348136","0.24020019348136","","0","300","0.5","2.6833333333333","","1","317","4.5","4.95","","3","350","4.5","4.6833333333333","","7","416","60","60.333333333333","","3","980","7","7.9833333333333","","1","1127","7","7.15","","0","1200","5","5.1833333333333","","0","300","5","5.15","","Media","Media","1440","1315"
